session_id,source,track_id,driver_id,timestamp_s,lap_number,speed_mps,acceleration_mps2,track_progress_sin,track_progress_cos,tyre_age_laps,throttle,brake,gear_norm,drs,steering_proxy,curvature,air_temp_c,track_temp_c,rainfall,wind_speed_mps,grip_level,lap_distance_m,x_m,y_m,rpm,gear,compound_id,is_pit,safety_car
SYN_000,synthetic,synthetic_track_0,DRV_00,0.0,1,53.63135624365604,9.377835876112677,0.0,1.0,0.0,1.0,0.0,0.625,0.0,1.0,0.07614823100266961,19.224305522539446,36.88301844545403,0.024407881017077738,5.447408062937294,1.0139271787084378,10.726271248731209,780.0,0.0,13497.923681398663,5,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,0.2,1,53.84357642572144,1.0611009103269708,0.01296024290720426,0.9999160125249451,0.0020627444709098476,0.44122047601102493,0.0,0.625,0.0,0.034730255261351664,0.16377457080932387,19.224305522539446,36.88301844545403,0.02482893170474141,5.447408062937294,1.0135648855346666,21.494986533875498,793.1239385815151,11.556900217005655,13345.15982435291,5,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,0.4,1,53.233644544380475,-3.049659406704812,0.025969576891328502,0.9996627336637519,0.004133651256514519,0.332198220498637,0.10431512723841782,0.625,0.0,0.043327708874954206,0.1794710200946638,19.224305522539446,36.88301844545403,0.025249970728978055,5.447408062937294,1.0132016620911224,32.14171544275159,806.0731221383552,23.30676279823038,13618.30794962004,5,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,0.6000000000000001,1,52.10844844946295,-5.625980474587635,0.038827228882688164,0.9992459388445326,0.006181099123606075,0.26643183210349985,0.19134577485434848,0.625,0.0,0.04735389565769922,0.19569176903886928,19.224305522539446,36.88301844545403,0.02567098642668373,5.447408062937294,1.0128411293458153,42.56340513264418,818.7906928809939,35.23050343365672,13264.481831222383,5,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,0.8,1,50.73764884153995,-6.853998039614986,0.05140690069209476,0.9986777911625115,0.008185270217816188,0.2354995374922773,0.2345882729247432,0.625,0.0,0.0515324757433803,0.21259684288936878,19.224305522539446,36.88301844545403,0.026091967135400657,5.447408062937294,1.0124855579600227,52.71093490095217,831.2206360147133,47.30717552850553,13220.848166710737,5,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,1.0,1,49.17855043775042,-7.7954920189476695,0.06364782726549,0.9979724215049143,0.01013671825018311,0.20508933497305812,0.27266090959949835,0.5,0.0,0.05590505718503009,0.23035617890754248,19.224305522539446,36.88301844545403,0.026512901193640276,5.447408062937294,1.012136032087648,62.54664498850225,843.3081836170977,59.51407757942114,12162.38571003931,4,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,1.2000000000000002,1,47.57250029912435,-8.030250693130334,0.07550349277805786,0.9971455373105341,0.012028200959327356,0.19645206160359266,0.2853791147839875,0.5,0.0,0.06051603054665961,0.24915181819700905,19.224305522539446,36.88301844545403,0.026933776941206286,5.447408062937294,1.0117933837414521,72.06114504832712,855.00020807652,71.82687972856732,12377.709087599766,4,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,1.4000000000000001,1,45.86657916458855,-8.529605672678997,0.08696185139214627,0.9962116423744757,0.013857912509293677,0.18424978040766643,0.3003616894253066,0.5,0.0,0.06541310260887014,0.26917991442473443,19.224305522539446,36.88301844545403,0.02735458271951763,5.447408062937294,1.0114578230066424,81.23446088124483,866.2456017600592,84.21976855706046,11734.848554613638,4,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,1.6,1,44.44569073761747,-7.104442134855411,0.09799845473100462,0.9951865668658993,0.015622011707931698,0.20618728993331575,0.2727181737833954,0.5,0.0,0.05247455994299926,0.2851366366351951,19.224305522539446,36.88301844545403,0.02777530687193146,5.447408062937294,1.0111297928125942,90.12359902876833,874.3571350903902,93.55071338363496,11768.459355567258,4,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,1.8,1,42.80420325791666,-8.207437398504034,0.1086816853051711,0.9940766023195736,0.017331461351686218,0.18498863301052573,0.29869501098334345,0.5,0.0,0.07482859342067395,0.30784149066952354,19.224305522539446,36.88301844545403,0.028195937744066025,5.447408062937294,1.0108080425117085,98.68443968035166,884.7053076730238,106.01776485741306,11799.37991357303,4,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,2.0,1,41.438921409743244,-6.826409240867086,0.11895852065450474,0.9928992246767503,0.018977776861606087,0.20818795935043657,0.27025060245326193,0.5,0.0,0.06000761684893015,0.32607396702784597,19.224305522539446,36.88301844545403,0.02861646368412351,5.447408062937294,1.0104935462353564,106.9722239623003,892.0921048119966,115.37152765221074,11473.738144321345,4,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,2.2,1,39.93497745219784,-7.519719787727013,0.12889545143378894,0.9916581883893663,0.020571581531211598,0.19074617903775382,0.29270322500693924,0.5,0.0,0.08558669333699691,0.35219344198603636,19.224305522539446,36.88301844545403,0.029036873043212796,5.447408062937294,1.0101850921734268,114.95921945273987,901.4092473044427,127.82399949930635,11535.137481804082,4,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,2.4000000000000004,1,38.57784422078782,-6.785666157050123,0.13845952147682974,0.9903680936461995,0.022107542202449974,0.20461994707976713,0.2752093539948781,0.375,0.0,0.06867320453813762,0.37328554748666226,19.224305522539446,36.88301844545403,0.02945715417567215,5.447408062937294,1.009883293932899,122.67478829689743,907.9774632367511,137.13238547938477,10429.76431570415,3,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,2.6,1,37.26215154534296,-6.578463377224288,0.14768633418998914,0.9890342495047999,0.023591305441711046,0.20568543643021442,0.2725256056584759,0.375,0.0,0.07279963856671055,0.3957928167233573,19.224305522539446,36.88301844545403,0.02987729543939181,5.447408062937294,1.0095875090392117,130.12721860596602,914.169654674521,146.39986526637063,10335.67173109823,3,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,2.8000000000000003,1,35.924819706794196,-6.686659192743818,0.15658628951787418,0.9876642819982023,0.025024465116531926,0.20215214226388337,0.27484083567493245,0.375,0.0,0.07720494289436984,0.41982939518915724,19.224305522539446,36.88301844545403,0.030297285196136493,5.447408062937294,1.009297558645389,137.31218254732485,919.9724548624071,155.6134230711655,10050.44620316892,3,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,3.0,1,34.683586240204555,-6.206167332948205,0.16515481363580012,0.9862676551184897,0.026406188951408626,0.21139482419988717,0.26380302688174423,0.375,0.0,0.08191040977140185,0.44550507622769453,19.224305522539446,36.88301844545403,0.03071711181186777,5.447408062937294,1.0090135414539596,144.24889979536576,925.373777786764,164.76001902243314,10323.522541635488,3,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,3.2,1,33.6745810413235,-5.045025994405279,0.17341548485772304,0.9848487546885364,0.02774017303757034,0.23001205222030494,0.23862344259256743,0.375,0.0,0.057378434357098954,0.4635828580623005,19.224305522539446,36.88301844545403,0.031136763657066344,5.447408062937294,1.0087350381209432,150.98381600363047,928.7462458178175,170.81412193246135,9685.931208795182,3,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,3.4000000000000004,1,32.59594180077566,-5.393196202739183,0.181424188012068,0.9834049338925251,0.029035349231467396,0.22467859043800417,0.24656900505955662,0.375,0.0,0.09047312372760057,0.4922049070107197,19.224305522539446,36.88301844545403,0.031556229107054204,5.447408062937294,1.008461030329365,157.5030043637856,933.4551893822511,179.8202496273205,10024.256236695088,3,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,3.6,1,31.559502848672437,-5.182194760516126,0.1891649241823395,0.9819453301783607,0.030289039300728002,0.22605192213051684,0.24638166018695473,0.375,0.0,0.0960693687211917,0.5226908715377411,19.224305522539446,36.88301844545403,0.0319754965423166,5.447408062937294,1.0081918279548627,163.8149049335201,937.7369830979687,188.7249524006758,9788.59717215899,3,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,3.8000000000000003,1,30.609465691796053,-4.7501857843819195,0.1966483526950229,0.9804740819533854,0.031502866333369246,0.23305957875840097,0.23519406435969228,0.375,0.0,0.06733132025759216,0.5440681621324455,19.224305522539446,36.88301844545403,0.03239455434882399,5.447408062937294,1.0079272488003765,169.9367980718793,940.3506506800084,194.59881977509235,9755.180491488052,3,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,4.0,1,29.645640565649042,-4.819125630735055,0.20389558439198702,0.9789926407616403,0.032680153475361406,0.23854532079438343,0.22660174219426762,0.375,0.0,0.07008369299693741,0.5662874464138016,19.224305522539446,36.88301844545403,0.03281339091835367,5.447408062937294,1.0076669161804737,175.86592618500913,942.7695480276038,200.4182943411661,9561.465225286896,3,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,4.2,1,28.755310550561212,-4.451650075439151,0.21090398542789182,0.9775067820381768,0.03382037042019406,0.24166528424142594,0.22522748057461175,0.25,0.0,0.11051670625941638,0.6011614531465003,19.224305522539446,36.88301844545403,0.03323199464881138,5.447408062937294,1.0074108942428475,181.61698829512136,946.029569776728,209.03758476766743,8693.382549518677,2,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,4.4,1,27.919784638448277,-4.177629560564675,0.21769156874468756,0.976017613005768,0.034926343902907955,0.24591387199260586,0.21811015830059585,0.25,0.0,0.07742068263370847,0.6253939368930923,19.224305522539446,36.88301844545403,0.03365035394455269,5.447408062937294,1.0071588630877026,187.20094522281101,947.9557464609329,214.7053118926552,8627.392272413259,2,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,4.6000000000000005,1,27.170182478735672,-3.748010798563026,0.22427187397325776,0.9745266166424205,0.0360001817736175,0.25353549253417507,0.20813326444449376,0.25,0.0,0.08052709982651556,0.6503517429141503,19.224305522539446,36.88301844545403,0.034068457216704186,5.447408062937294,1.006910585053648,192.63498171855815,949.6832614990868,220.3062113638287,8346.91519172582,2,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,4.800000000000001,1,26.428905691504056,-3.7063839361580797,0.23066570881269463,0.9730330573921614,0.03704518879203041,0.25748867421122845,0.2027779647946991,0.25,0.0,0.08372063423794682,0.6759583802761528,19.224305522539446,36.88301844545403,0.034486292883484516,5.447408062937294,1.0066656855507075,197.92076285685897,951.2116412802503,225.8368973090926,8202.627733741736,2,1,0,0
SYN_000,synthetic,synthetic_track_0,DRV_00,5.0,1,25.76171573199371,-3.335949797551727,0.23687556361845016,0.9715399978181246,0.03806168516478057,0.26641862216916334,0.19220702109975457,0.25,0.0,0.0869901119792608,0.7021125663753659,19.224305522539446,36.88301844545403,0.034903849370525195,5.447408062937294,1.0064241314195526,203.07310600325772,952.5406947673521,231.29407100730214,8376.760463950575,2,1,0,0
